Date,SP-Open,SP-High,SP-Low,SP-Close,SP-Volume,SP-Adj Close,EU-Open,EU-High,EU-Low,EU-Close,EU-Volume,EU-Adj Close,BR-Open,BR-High,BR-Low,BR-Close,BR-Volume,BR-Adj Close,HK-Open,HK-High,HK-Low,HK-Close,HK-Volume,HK-Adj Close
1965-12-28,91.519997,92.129997,90.629997,91.529999,7280000.0,91.529999,,,,,,,,,,,,,,,,,,
1965-12-29,91.529999,92.389999,91.139999,91.809998,7610000.0,91.809998,,,,,,,,,,,,,,,,,,
1965-12-30,91.809998,92.68,91.519997,92.199997,7060000.0,92.199997,,,,,,,,,,,,,,,,,,
1965-12-31,92.199997,93.050003,91.82,92.43,7240000.0,92.43,,,,,,,,,,,,,,,,,,
1966-01-03,92.43,92.870003,91.629997,92.18,5950000.0,92.18,,,,,,,,,,,,,,,,,,
1966-01-04,92.18,93.040001,91.68,92.260002,7540000.0,92.260002,,,,,,,,,,,,,,,,,,
1966-01-05,92.260002,93.330002,91.989998,92.849998,9650000.0,92.849998,,,,,,,,,,,,,,,,,,
1966-01-06,92.849998,93.650002,92.510002,93.059998,7880000.0,93.059998,,,,,,,,,,,,,,,,,,
1966-01-07,93.059998,93.639999,92.470001,93.139999,7600000.0,93.139999,,,,,,,,,,,,,,,,,,
1966-01-10,93.139999,93.940002,92.75,93.330002,7720000.0,93.330002,,,,,,,,,,,,,,,,,,
1966-01-11,93.330002,94.050003,92.849998,93.410004,8910000.0,93.410004,,,,,,,,,,,,,,,,,,
1966-01-12,93.410004,93.980003,92.800003,93.190002,8530000.0,93.190002,,,,,,,,,,,,,,,,,,
1966-01-13,93.190002,94.0,92.68,93.360001,8860000.0,93.360001,,,,,,,,,,,,,,,,,,
1966-01-14,93.360001,94.139999,92.980003,93.5,9210000.0,93.5,,,,,,,,,,,,,,,,,,
1966-01-17,93.5,94.459999,93.099998,93.769997,9430000.0,93.769997,,,,,,,,,,,,,,,,,,
1966-01-18,93.769997,94.639999,93.230003,93.949997,9790000.0,93.949997,,,,,,,,,,,,,,,,,,
1966-01-19,93.949997,94.620003,93.160004,93.690002,10230000.0,93.690002,,,,,,,,,,,,,,,,,,
1966-01-20,93.690002,94.330002,92.870003,93.360001,8670000.0,93.360001,,,,,,,,,,,,,,,,,,
1966-01-21,93.360001,93.970001,92.599998,93.470001,9180000.0,93.470001,,,,,,,,,,,,,,,,,,
1966-01-24,93.470001,94.410004,93.07,93.709999,8780000.0,93.709999,,,,,,,,,,,,,,,,,,
1966-01-25,93.709999,94.559998,93.239998,93.849998,9300000.0,93.849998,,,,,,,,,,,,,,,,,,
1966-01-26,93.849998,94.529999,93.18,93.699997,9910000.0,93.699997,,,,,,,,,,,,,,,,,,
1966-01-27,93.699997,94.339996,93.089996,93.669998,8970000.0,93.669998,,,,,,,,,,,,,,,,,,
1966-01-28,93.669998,94.150002,92.839996,93.309998,9000000.0,93.309998,,,,,,,,,,,,,,,,,,
1966-01-31,93.309998,93.769997,92.459999,92.879997,7800000.0,92.879997,,,,,,,,,,,,,,,,,,
1966-02-01,92.879997,93.360001,91.610001,92.160004,9090000.0,92.160004,,,,,,,,,,,,,,,,,,
1966-02-02,92.160004,92.910004,91.32,92.529999,8130000.0,92.529999,,,,,,,,,,,,,,,,,,
1966-02-03,92.529999,93.669998,92.110001,92.650002,8160000.0,92.650002,,,,,,,,,,,,,,,,,,
1966-02-04,92.650002,93.699997,92.330002,93.260002,7560000.0,93.260002,,,,,,,,,,,,,,,,,,
1966-02-07,93.260002,94.220001,92.849998,93.589996,8000000.0,93.589996,,,,,,,,,,,,,,,,,,
1966-02-08,93.589996,94.290001,92.580002,93.550003,10560000.0,93.550003,,,,,,,,,,,,,,,,,,
1966-02-09,93.550003,94.720001,93.290001,94.059998,9760000.0,94.059998,,,,,,,,,,,,,,,,,,
1966-02-10,94.059998,94.699997,93.32,93.830002,9790000.0,93.830002,,,,,,,,,,,,,,,,,,
1966-02-11,93.830002,94.519997,93.25,93.809998,8150000.0,93.809998,,,,,,,,,,,,,,,,,,
1966-02-14,93.809998,94.400002,93.150002,93.529999,8360000.0,93.529999,,,,,,,,,,,,,,,,,,
1966-02-15,93.529999,94.040001,92.669998,93.169998,8750000.0,93.169998,,,,,,,,,,,,,,,,,,
1966-02-16,93.169998,93.739998,92.629997,93.160004,9180000.0,93.160004,,,,,,,,,,,,,,,,,,
1966-02-17,93.160004,93.580002,92.110001,92.660004,9330000.0,92.660004,,,,,,,,,,,,,,,,,,
1966-02-18,92.660004,93.139999,91.800003,92.410004,8470000.0,92.410004,,,,,,,,,,,,,,,,,,
1966-02-21,92.410004,92.830002,91.349998,91.870003,8510000.0,91.870003,,,,,,,,,,,,,,,,,,
1966-02-23,91.870003,92.209999,90.989998,91.480003,8080000.0,91.480003,,,,,,,,,,,,,,,,,,
1966-02-24,91.480003,91.809998,90.449997,90.889999,7860000.0,90.889999,,,,,,,,,,,,,,,,,,
1966-02-25,90.889999,91.879997,90.43,91.139999,8140000.0,91.139999,,,,,,,,,,,,,,,,,,
1966-02-28,91.139999,91.949997,90.650002,91.220001,9910000.0,91.220001,,,,,,,,,,,,,,,,,,
1966-03-01,91.220001,91.650002,89.760002,90.059998,11030000.0,90.059998,,,,,,,,,,,,,,,,,,
1966-03-02,90.059998,90.650002,88.699997,89.150002,10470000.0,89.150002,,,,,,,,,,,,,,,,,,
1966-03-03,89.150002,90.029999,88.260002,89.470001,9900000.0,89.470001,,,,,,,,,,,,,,,,,,
1966-03-04,89.470001,90.25,88.720001,89.239998,9000000.0,89.239998,,,,,,,,,,,,,,,,,,
1966-03-07,89.239998,89.389999,87.669998,88.040001,9370000.0,88.040001,,,,,,,,,,,,,,,,,,
1966-03-08,88.040001,89.0,87.169998,88.18,10120000.0,88.18,,,,,,,,,,,,,,,,,,
1966-03-09,88.18,89.209999,87.959999,88.959999,7980000.0,88.959999,,,,,,,,,,,,,,,,,,
1966-03-10,88.959999,90.139999,88.360001,88.959999,10310000.0,88.959999,,,,,,,,,,,,,,,,,,
1966-03-11,88.959999,89.629997,88.300003,88.849998,7000000.0,88.849998,,,,,,,,,,,,,,,,,,
1966-03-14,88.849998,88.919998,87.559998,87.849998,7400000.0,87.849998,,,,,,,,,,,,,,,,,,
1966-03-15,87.849998,88.199997,86.690002,87.349998,9440000.0,87.349998,,,,,,,,,,,,,,,,,,
1966-03-16,87.349998,88.550003,87.089996,87.860001,7330000.0,87.860001,,,,,,,,,,,,,,,,,,
1966-03-17,87.860001,88.599998,87.449997,88.169998,5460000.0,88.169998,,,,,,,,,,,,,,,,,,
1966-03-18,88.169998,89.230003,87.82,88.529999,6450000.0,88.529999,,,,,,,,,,,,,,,,,,
1966-03-21,88.529999,89.730003,88.400002,89.199997,7230000.0,89.199997,,,,,,,,,,,,,,,,,,
1966-03-22,89.199997,90.279999,89.010002,89.459999,8910000.0,89.459999,,,,,,,,,,,,,,,,,,
1966-03-23,89.459999,89.800003,88.690002,89.129997,6720000.0,89.129997,,,,,,,,,,,,,,,,,,
1966-03-24,89.129997,89.800003,88.68,89.290001,7880000.0,89.290001,,,,,,,,,,,,,,,,,,
1966-03-25,89.290001,90.139999,88.959999,89.540001,7750000.0,89.540001,,,,,,,,,,,,,,,,,,
1966-03-28,89.540001,90.410004,89.150002,89.620003,8640000.0,89.620003,,,,,,,,,,,,,,,,,,
1966-03-29,89.620003,90.040001,88.629997,89.269997,8300000.0,89.269997,,,,,,,,,,,,,,,,,,
1966-03-30,89.269997,89.57,88.309998,88.779999,7980000.0,88.779999,,,,,,,,,,,,,,,,,,
1966-03-31,88.779999,89.699997,88.470001,89.230003,6690000.0,89.230003,,,,,,,,,,,,,,,,,,
1966-04-01,89.230003,90.370003,88.959999,89.940002,9050000.0,89.940002,,,,,,,,,,,,,,,,,,
1966-04-04,89.940002,91.330002,89.919998,90.760002,9360000.0,90.760002,,,,,,,,,,,,,,,,,,
1966-04-05,90.760002,92.040001,90.470001,91.309998,10560000.0,91.309998,,,,,,,,,,,,,,,,,,
1966-04-06,91.309998,92.099998,90.769997,91.559998,9040000.0,91.559998,,,,,,,,,,,,,,,,,,
1966-04-07,91.559998,92.419998,90.989998,91.760002,9650000.0,91.760002,,,,,,,,,,,,,,,,,,
1966-04-11,91.760002,92.599998,91.080002,91.790001,9310000.0,91.790001,,,,,,,,,,,,,,,,,,
1966-04-12,91.790001,92.510002,90.919998,91.449997,10500000.0,91.449997,,,,,,,,,,,,,,,,,,
1966-04-13,91.449997,92.809998,90.730003,91.540001,10440000.0,91.540001,,,,,,,,,,,,,,,,,,
1966-04-14,91.540001,92.800003,91.120003,91.870003,12980000.0,91.870003,,,,,,,,,,,,,,,,,,
1966-04-15,91.870003,92.75,91.279999,91.989998,10270000.0,91.989998,,,,,,,,,,,,,,,,,,
1966-04-18,91.989998,92.589996,91.089996,91.580002,9150000.0,91.580002,,,,,,,,,,,,,,,,,,
1966-04-19,91.580002,92.309998,90.889999,91.57,8820000.0,91.57,,,,,,,,,,,,,,,,,,
1966-04-20,91.57,92.75,91.339996,92.080002,10530000.0,92.080002,,,,,,,,,,,,,,,,,,
1966-04-21,92.080002,93.019997,91.779999,92.419998,9560000.0,92.419998,,,,,,,,,,,,,,,,,,
1966-04-22,92.419998,92.870003,91.599998,92.269997,8650000.0,92.269997,,,,,,,,,,,,,,,,,,
1966-04-25,92.269997,92.860001,91.410004,92.080002,7270000.0,92.080002,,,,,,,,,,,,,,,,,,
1966-04-26,92.080002,92.769997,91.470001,91.989998,7540000.0,91.989998,,,,,,,,,,,,,,,,,,
1966-04-27,91.989998,92.489998,91.099998,91.760002,7950000.0,91.760002,,,,,,,,,,,,,,,,,,
1966-04-28,91.760002,91.919998,90.239998,91.129997,8310000.0,91.129997,,,,,,,,,,,,,,,,,,
1966-04-29,91.129997,91.860001,90.57,91.059998,7220000.0,91.059998,,,,,,,,,,,,,,,,,,
1966-05-02,91.059998,91.75,90.43,90.900002,7070000.0,90.900002,,,,,,,,,,,,,,,,,,
1966-05-03,90.900002,91.099998,89.459999,89.849998,8020000.0,89.849998,,,,,,,,,,,,,,,,,,
1966-05-04,89.849998,90.110001,88.540001,89.389999,9740000.0,89.389999,,,,,,,,,,,,,,,,,,
1966-05-05,89.389999,89.769997,87.599998,87.93,10100000.0,87.93,,,,,,,,,,,,,,,,,,
1966-05-06,87.93,88.519997,86.239998,87.839996,13110000.0,87.839996,,,,,,,,,,,,,,,,,,
1966-05-09,87.839996,87.959999,85.919998,86.32,9290000.0,86.32,,,,,,,,,,,,,,,,,,
1966-05-10,86.32,87.879997,86.120003,87.080002,9050000.0,87.080002,,,,,,,,,,,,,,,,,,
1966-05-11,87.080002,88.379997,86.839996,87.230003,7470000.0,87.230003,,,,,,,,,,,,,,,,,,
1966-05-12,87.230003,87.489998,85.720001,86.230003,8210000.0,86.230003,,,,,,,,,,,,,,,,,,
1966-05-13,86.230003,86.309998,84.769997,85.470001,8970000.0,85.470001,,,,,,,,,,,,,,,,,,
1966-05-16,85.470001,86.040001,83.900002,84.410004,9260000.0,84.410004,,,,,,,,,,,,,,,,,,
1966-05-17,84.410004,85.029999,83.18,83.629997,9870000.0,83.629997,,,,,,,,,,,,,,,,,,
1966-05-18,83.720001,85.639999,83.720001,85.120003,9310000.0,85.120003,,,,,,,,,,,,,,,,,,
1966-05-19,85.120003,86.330002,84.540001,85.019997,8640000.0,85.019997,,,,,,,,,,,,,,,,,,
1966-05-20,85.019997,85.790001,84.209999,85.43,6430000.0,85.43,,,,,,,,,,,,,,,,,,
1966-05-23,85.43,86.910004,85.290001,86.199997,7080000.0,86.199997,,,,,,,,,,,,,,,,,,
1966-05-24,86.199997,87.699997,86.190002,86.769997,7210000.0,86.769997,,,,,,,,,,,,,,,,,,
1966-05-25,86.769997,87.480003,86.050003,87.07,5820000.0,87.07,,,,,,,,,,,,,,,,,,
1966-05-26,87.07,87.879997,86.540001,87.07,6080000.0,87.07,,,,,,,,,,,,,,,,,,
1966-05-27,87.07,87.419998,86.43,87.330002,4790000.0,87.330002,,,,,,,,,,,,,,,,,,
1966-05-31,87.330002,87.650002,85.800003,86.129997,5770000.0,86.129997,,,,,,,,,,,,,,,,,,
1966-06-01,86.129997,86.650002,85.279999,86.099998,5290000.0,86.099998,,,,,,,,,,,,,,,,,,
1966-06-02,86.099998,86.849998,85.550003,85.959999,5080000.0,85.959999,,,,,,,,,,,,,,,,,,
1966-06-03,85.959999,86.550003,85.43,86.059998,4430000.0,86.059998,,,,,,,,,,,,,,,,,,
1966-06-06,86.059998,86.279999,85.029999,85.419998,4260000.0,85.419998,,,,,,,,,,,,,,,,,,
1966-06-07,85.419998,85.540001,84.25,84.830002,5040000.0,84.830002,,,,,,,,,,,,,,,,,,
1966-06-08,84.830002,85.43,84.309998,84.93,4580000.0,84.93,,,,,,,,,,,,,,,,,,
1966-06-09,84.93,85.980003,84.559998,85.5,5810000.0,85.5,,,,,,,,,,,,,,,,,,
1966-06-10,85.5,86.970001,85.32,86.440002,8240000.0,86.440002,,,,,,,,,,,,,,,,,,
1966-06-13,86.440002,87.589996,86.199997,86.830002,7600000.0,86.830002,,,,,,,,,,,,,,,,,,
1966-06-14,86.830002,87.57,86.019997,87.07,7600000.0,87.07,,,,,,,,,,,,,,,,,,
1966-06-15,87.07,87.739998,86.330002,86.730003,8520000.0,86.730003,,,,,,,,,,,,,,,,,,
1966-06-16,86.730003,87.18,85.879997,86.470001,6870000.0,86.470001,,,,,,,,,,,,,,,,,,
1966-06-17,86.470001,87.110001,85.889999,86.510002,6580000.0,86.510002,,,,,,,,,,,,,,,,,,
1966-06-20,86.510002,87.029999,85.839996,86.480003,5940000.0,86.480003,,,,,,,,,,,,,,,,,,
1966-06-21,86.480003,87.279999,86.07,86.709999,6860000.0,86.709999,,,,,,,,,,,,,,,,,,
1966-06-22,86.709999,87.379997,86.150002,86.849998,7800000.0,86.849998,,,,,,,,,,,,,,,,,,
1966-06-23,86.849998,87.730003,86.110001,86.5,7930000.0,86.5,,,,,,,,,,,,,,,,,,
1966-06-24,86.5,87.309998,85.68,86.580002,7140000.0,86.580002,,,,,,,,,,,,,,,,,,
1966-06-27,86.580002,87.309998,85.769997,86.080002,5330000.0,86.080002,,,,,,,,,,,,,,,,,,
1966-06-28,86.080002,86.43,85.0,85.669998,6280000.0,85.669998,,,,,,,,,,,,,,,,,,
1966-06-29,85.669998,85.980003,84.519997,84.860001,6020000.0,84.860001,,,,,,,,,,,,,,,,,,
1966-06-30,84.860001,85.370003,83.75,84.739998,7250000.0,84.739998,,,,,,,,,,,,,,,,,,
1966-07-01,84.739998,86.080002,84.739998,85.610001,5200000.0,85.610001,,,,,,,,,,,,,,,,,,
1966-07-05,85.610001,86.410004,85.089996,85.82,4610000.0,85.82,,,,,,,,,,,,,,,,,,
1966-07-06,85.82,87.379997,85.57,87.059998,6860000.0,87.059998,,,,,,,,,,,,,,,,,,
1966-07-07,87.059998,88.019997,86.669998,87.379997,7200000.0,87.379997,,,,,,,,,,,,,,,,,,
1966-07-08,87.379997,88.040001,86.849998,87.610001,6100000.0,87.610001,,,,,,,,,,,,,,,,,,
1966-07-11,87.610001,88.190002,86.970001,87.449997,6200000.0,87.449997,,,,,,,,,,,,,,,,,,
1966-07-12,87.449997,87.779999,86.449997,86.879997,5180000.0,86.879997,,,,,,,,,,,,,,,,,,
1966-07-13,86.879997,87.059998,85.830002,86.300003,5580000.0,86.300003,,,,,,,,,,,,,,,,,,
1966-07-14,86.300003,87.339996,85.849998,86.82,5950000.0,86.82,,,,,,,,,,,,,,,,,,
1966-07-15,86.82,87.68,86.440002,87.080002,6090000.0,87.080002,,,,,,,,,,,,,,,,,,
1966-07-18,87.080002,87.589996,86.419998,86.989998,5110000.0,86.989998,,,,,,,,,,,,,,,,,,
1966-07-19,86.989998,87.169998,85.75,86.330002,5960000.0,86.330002,,,,,,,,,,,,,,,,,,
1966-07-20,86.330002,86.639999,85.260002,85.510002,5470000.0,85.510002,,,,,,,,,,,,,,,,,,
1966-07-21,85.510002,86.239998,84.769997,85.519997,6200000.0,85.519997,,,,,,,,,,,,,,,,,,
1966-07-22,85.519997,86.110001,84.93,85.410004,6540000.0,85.410004,,,,,,,,,,,,,,,,,,
1966-07-25,85.410004,85.57,83.559998,83.830002,7050000.0,83.830002,,,,,,,,,,,,,,,,,,
1966-07-26,83.830002,84.669998,83.050003,83.699997,7610000.0,83.699997,,,,,,,,,,,,,,,,,,
1966-07-27,83.699997,84.830002,83.5,84.099998,6070000.0,84.099998,,,,,,,,,,,,,,,,,,
1966-07-28,84.099998,84.760002,83.440002,83.769997,5680000.0,83.769997,,,,,,,,,,,,,,,,,,
1966-07-29,83.769997,84.300003,83.099998,83.599998,5150000.0,83.599998,,,,,,,,,,,,,,,,,,
1966-08-01,83.5,83.5,81.980003,82.309998,5880000.0,82.309998,,,,,,,,,,,,,,,,,,
1966-08-02,82.309998,83.040001,81.769997,82.330002,5710000.0,82.330002,,,,,,,,,,,,,,,,,,
1966-08-03,82.330002,83.709999,82.300003,83.150002,6220000.0,83.150002,,,,,,,,,,,,,,,,,,
1966-08-04,83.150002,84.540001,83.07,83.93,6880000.0,83.93,,,,,,,,,,,,,,,,,,
1966-08-05,83.93,84.699997,83.43,84.0,5500000.0,84.0,,,,,,,,,,,,,,,,,,
1966-08-08,84.0,84.309998,82.970001,83.75,4900000.0,83.75,,,,,,,,,,,,,,,,,,
1966-08-09,83.75,84.360001,83.040001,83.489998,6270000.0,83.489998,,,,,,,,,,,,,,,,,,
1966-08-10,83.489998,83.830002,82.690002,83.110001,5290000.0,83.110001,,,,,,,,,,,,,,,,,,
1966-08-11,83.110001,83.529999,82.339996,83.019997,5700000.0,83.019997,,,,,,,,,,,,,,,,,,
1966-08-12,83.019997,83.879997,82.57,83.169998,6230000.0,83.169998,,,,,,,,,,,,,,,,,,
1966-08-15,83.169998,83.690002,82.389999,82.739998,5680000.0,82.739998,,,,,,,,,,,,,,,,,,
1966-08-16,82.709999,82.709999,81.260002,81.629997,6130000.0,81.629997,,,,,,,,,,,,,,,,,,
1966-08-17,81.629997,81.900002,80.529999,81.18,6630000.0,81.18,,,,,,,,,,,,,,,,,,
1966-08-18,81.18,81.379997,79.599998,80.160004,7000000.0,80.160004,,,,,,,,,,,,,,,,,,
1966-08-19,80.160004,80.779999,79.239998,79.620003,7070000.0,79.620003,,,,,,,,,,,,,,,,,,
1966-08-22,79.620003,79.879997,77.580002,78.239998,8690000.0,78.239998,,,,,,,,,,,,,,,,,,
1966-08-23,78.239998,79.239998,77.050003,78.110001,9830000.0,78.110001,,,,,,,,,,,,,,,,,,
1966-08-24,78.110001,79.629997,77.919998,79.07,7050000.0,79.07,,,,,,,,,,,,,,,,,,
1966-08-25,79.07,79.790001,77.800003,78.059998,6760000.0,78.059998,,,,,,,,,,,,,,,,,,
1966-08-26,77.849998,77.849998,76.099998,76.410004,8190000.0,76.410004,,,,,,,,,,,,,,,,,,
1966-08-29,76.239998,76.239998,74.18,74.529999,10900000.0,74.529999,,,,,,,,,,,,,,,,,,
1966-08-30,74.529999,76.459999,73.910004,75.860001,11230000.0,75.860001,,,,,,,,,,,,,,,,,,
1966-08-31,75.980003,78.059998,75.980003,77.099998,8690000.0,77.099998,,,,,,,,,,,,,,,,,,
1966-09-01,77.099998,78.5,76.660004,77.699997,6250000.0,77.699997,,,,,,,,,,,,,,,,,,
1966-09-02,77.699997,78.199997,76.269997,77.419998,6080000.0,77.419998,,,,,,,,,,,,,,,,,,
1966-09-06,77.419998,78.160004,76.550003,76.959999,4350000.0,76.959999,,,,,,,,,,,,,,,,,,
1966-09-07,76.959999,77.260002,75.769997,76.370003,5530000.0,76.370003,,,,,,,,,,,,,,,,,,
1966-09-08,76.370003,76.949997,75.029999,76.050003,6660000.0,76.050003,,,,,,,,,,,,,,,,,,
1966-09-09,76.050003,76.940002,75.43,76.290001,5280000.0,76.290001,,,,,,,,,,,,,,,,,,
1966-09-12,76.470001,78.339996,76.470001,77.910004,6780000.0,77.910004,,,,,,,,,,,,,,,,,,
1966-09-13,77.910004,79.160004,77.660004,78.32,6870000.0,78.32,,,,,,,,,,,,,,,,,,
1966-09-14,78.32,79.43,77.730003,79.129997,6250000.0,79.129997,,,,,,,,,,,,,,,,,,
1966-09-15,79.129997,80.599998,78.870003,80.080002,6140000.0,80.080002,,,,,,,,,,,,,,,,,,
1966-09-16,80.080002,80.809998,79.330002,79.989998,5150000.0,79.989998,,,,,,,,,,,,,,,,,,
1966-09-19,79.989998,80.5,79.019997,79.589996,4920000.0,79.589996,,,,,,,,,,,,,,,,,,
1966-09-20,79.589996,79.900002,78.57,79.040001,4560000.0,79.040001,,,,,,,,,,,,,,,,,,
1966-09-21,79.040001,79.150002,77.519997,77.709999,5360000.0,77.709999,,,,,,,,,,,,,,,,,,
1966-09-22,77.709999,78.410004,76.809998,77.940002,5760000.0,77.940002,,,,,,,,,,,,,,,,,,
1966-09-23,77.940002,78.43,77.150002,77.669998,4560000.0,77.669998,,,,,,,,,,,,,,,,,,
1966-09-26,77.669998,78.339996,76.879997,77.860001,4960000.0,77.860001,,,,,,,,,,,,,,,,,,
1966-09-27,77.860001,79.099998,77.559998,78.099998,6300000.0,78.099998,,,,,,,,,,,,,,,,,,
1966-09-28,78.099998,78.360001,76.699997,77.110001,5990000.0,77.110001,,,,,,,,,,,,,,,,,,
1966-09-29,77.110001,77.279999,75.849998,76.309998,6110000.0,76.309998,,,,,,,,,,,,,,,,,,
1966-09-30,76.309998,77.089996,75.449997,76.559998,6170000.0,76.559998,,,,,,,,,,,,,,,,,,
1966-10-03,76.559998,76.980003,74.709999,74.900002,6490000.0,74.900002,,,,,,,,,,,,,,,,,,
1966-10-04,74.900002,75.760002,73.910004,75.099998,8910000.0,75.099998,,,,,,,,,,,,,,,,,,
1966-10-05,75.099998,76.099998,74.309998,74.690002,5880000.0,74.690002,,,,,,,,,,,,,,,,,,
1966-10-06,74.690002,75.089996,73.470001,74.050003,8110000.0,74.050003,,,,,,,,,,,,,,,,,,
1966-10-07,74.050003,74.669998,72.769997,73.199997,8140000.0,73.199997,,,,,,,,,,,,,,,,,,
1966-10-10,73.199997,74.970001,72.279999,74.529999,9630000.0,74.529999,,,,,,,,,,,,,,,,,,
1966-10-11,74.529999,76.199997,74.220001,74.910004,8430000.0,74.910004,,,,,,,,,,,,,,,,,,
1966-10-12,74.910004,77.260002,74.370003,77.040001,6910000.0,77.040001,,,,,,,,,,,,,,,,,,
1966-10-13,77.040001,78.449997,76.220001,76.889999,8680000.0,76.889999,,,,,,,,,,,,,,,,,,
1966-10-14,76.889999,77.800003,76.010002,76.599998,5610000.0,76.599998,,,,,,,,,,,,,,,,,,
1966-10-17,76.599998,78.410004,76.480003,77.470001,5570000.0,77.470001,,,,,,,,,,,,,,,,,,
1966-10-18,77.470001,79.080002,77.349998,78.68,7180000.0,78.68,,,,,,,,,,,,,,,,,,
1966-10-19,78.68,79.339996,77.540001,78.050003,6460000.0,78.050003,,,,,,,,,,,,,,,,,,
1966-10-20,78.050003,78.959999,77.260002,77.839996,6840000.0,77.839996,,,,,,,,,,,,,,,,,,
1966-10-21,77.839996,78.620003,77.160004,78.190002,5690000.0,78.190002,,,,,,,,,,,,,,,,,,
1966-10-24,78.190002,79.199997,77.730003,78.419998,5780000.0,78.419998,,,,,,,,,,,,,,,,,,
1966-10-25,78.419998,79.220001,77.559998,78.900002,6190000.0,78.900002,,,,,,,,,,,,,,,,,,
1966-10-26,78.900002,80.290001,78.699997,79.580002,6760000.0,79.580002,,,,,,,,,,,,,,,,,,
1966-10-27,79.580002,80.720001,79.279999,80.230003,6670000.0,80.230003,,,,,,,,,,,,,,,,,,
1966-10-28,80.230003,80.910004,79.489998,80.239998,6420000.0,80.239998,,,,,,,,,,,,,,,,,,
1966-10-31,80.239998,80.82,79.339996,80.199997,5860000.0,80.199997,,,,,,,,,,,,,,,,,,
1966-11-01,80.199997,81.18,79.790001,80.809998,6480000.0,80.809998,,,,,,,,,,,,,,,,,,
1966-11-02,80.809998,81.68,80.300003,80.879997,6740000.0,80.879997,,,,,,,,,,,,,,,,,,
1966-11-03,80.879997,81.349998,79.980003,80.559998,5860000.0,80.559998,,,,,,,,,,,,,,,,,,
1966-11-04,80.559998,81.209999,79.639999,80.809998,6530000.0,80.809998,,,,,,,,,,,,,,,,,,
1966-11-07,80.809998,81.480003,80.160004,80.730003,6120000.0,80.730003,,,,,,,,,,,,,,,,,,
1966-11-09,80.730003,81.900002,80.459999,81.379997,8390000.0,81.379997,,,,,,,,,,,,,,,,,,
1966-11-10,81.379997,82.43,81.0,81.889999,8870000.0,81.889999,,,,,,,,,,,,,,,,,,
1966-11-11,81.889999,82.360001,81.269997,81.940002,6690000.0,81.940002,,,,,,,,,,,,,,,,,,
1966-11-14,81.940002,82.18,80.809998,81.370003,6540000.0,81.370003,,,,,,,,,,,,,,,,,,
1966-11-15,81.370003,82.07,80.82,81.690002,7190000.0,81.690002,,,,,,,,,,,,,,,,,,
1966-11-16,81.690002,83.010002,81.550003,82.370003,10350000.0,82.370003,,,,,,,,,,,,,,,,,,
1966-11-17,82.370003,82.800003,81.239998,81.800003,8900000.0,81.800003,,,,,,,,,,,,,,,,,,
1966-11-18,81.800003,82.050003,80.790001,81.260002,6900000.0,81.260002,,,,,,,,,,,,,,,,,,
1966-11-21,81.089996,81.089996,79.510002,80.089996,7450000.0,80.089996,,,,,,,,,,,,,,,,,,
1966-11-22,80.089996,80.32,78.889999,79.669998,6430000.0,79.669998,,,,,,,,,,,,,,,,,,
1966-11-23,79.669998,80.849998,79.389999,80.209999,7350000.0,80.209999,,,,,,,,,,,,,,,,,,
1966-11-25,80.209999,81.370003,79.830002,80.849998,6810000.0,80.849998,,,,,,,,,,,,,,,,,,
1966-11-28,80.849998,81.379997,79.959999,80.709999,7630000.0,80.709999,,,,,,,,,,,,,,,,,,
1966-11-29,80.709999,81.160004,79.940002,80.419998,7320000.0,80.419998,,,,,,,,,,,,,,,,,,
1966-11-30,80.419998,80.900002,79.620003,80.449997,7230000.0,80.449997,,,,,,,,,,,,,,,,,,
1966-12-01,80.449997,81.040001,79.660004,80.080002,8480000.0,80.080002,,,,,,,,,,,,,,,,,,
1966-12-02,80.080002,81.290001,79.489998,80.129997,6230000.0,80.129997,,,,,,,,,,,,,,,,,,
1966-12-05,80.129997,80.809998,79.599998,80.239998,6470000.0,80.239998,,,,,,,,,,,,,,,,,,
1966-12-06,80.239998,81.290001,79.949997,80.839996,7670000.0,80.839996,,,,,,,,,,,,,,,,,,
1966-12-07,80.839996,82.190002,80.589996,81.720001,8980000.0,81.720001,,,,,,,,,,,,,,,,,,
1966-12-08,81.720001,82.720001,81.339996,82.050003,8370000.0,82.050003,,,,,,,,,,,,,,,,,,
1966-12-09,82.050003,82.68,81.330002,82.139999,7650000.0,82.139999,,,,,,,,,,,,,,,,,,
1966-12-12,82.139999,83.540001,81.940002,83.0,9530000.0,83.0,,,,,,,,,,,,,,,,,,
1966-12-13,83.0,83.879997,82.279999,82.730003,9650000.0,82.730003,,,,,,,,,,,,,,,,,,
1966-12-14,82.730003,83.349998,81.970001,82.639999,7470000.0,82.639999,,,,,,,,,,,,,,,,,,
1966-12-15,82.639999,82.889999,81.199997,81.639999,7150000.0,81.639999,,,,,,,,,,,,,,,,,,
1966-12-16,81.639999,82.209999,80.940002,81.580002,6980000.0,81.580002,,,,,,,,,,,,,,,,,,
1966-12-19,81.580002,82.059998,80.559998,81.269997,7340000.0,81.269997,,,,,,,,,,,,,,,,,,
1966-12-20,81.269997,81.690002,80.309998,80.959999,6830000.0,80.959999,,,,,,,,,,,,,,,,,,
